TAG,DESCRIÇÃO,ENTRADA,SAÍDA,SEVERIDADE,ALARME,Invertido,,,
I760BI1143,COMUTAÇÃO RÁRIDA (CHANGE-OVER) BU2-BSG ,DESLIGADA,LIGADA,ALTA,SIM,SIM,,,
I760BI1144,TSG - TEMP ÓLEO 2° ESTÁGIO - 95°C (ALARME),MUITO ALTO,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1145,TSG - RELÉ BUCHHOLZ  2º ESTÁGIO (TRIP),ATUADO,NORMALIZADO,ALTA,SIM,SIM,,,
I760BI1147,TSG - TEMP ENROLAMENTO  AT  2º ESTÁGIO - 105°C (ALARME),MUITO ALTO,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1148,TSG - TEMP ENROLAMENTO  BT  2º ESTÁGIO - 105°C (ALARME),MUITO ALTO,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1149,TU - VÁLVULA ALÍVIO PRESSÃO (TRIP),ABERTA,NORMALIZADO,ALTA,SIM,SIM,,,
I760BI1150,TSG - RELE SOBRECORRENTE LADO AT 230KV - FUNÇÃO 50/51TSG (TRIP),ATUADO,NORMALIZADO,ALTA,SIM,SIM,,,
I760BI1151,TSG - RELE PROTEÇÃO DIFERENCIAL - FUNÇÃO 87TSG  (TRIP),ATUADO,NORMALIZADO,ALTA,SIM,SIM,,,
I760BI1152,TSG RELE SOBRECORRENTE NEUTRO LADO 6.3KV,,,,,,,,
I760BI1154,"LINHA 230 KV - SUBESTAÇÃO - TSG - PROTEÇÃO DIFERENCIAL DE LINHA - FIO PILOTO - ""TRIP"" TSG",ATUADO,NORMALIZADO,ALTA,SIM,SIM,,,
I760BI1155,TSG - TEMP ÓLEO 1° ESTÁGIO - 85°C (ALARME),ALTO,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1156,TSG - RELÉ BUCHHOLZ  1º ESTÁGIO (ALARME),ATUADO,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1157,TSG OU COMUTADOR (CSC) TSG - NÍVEL DE ÓLEO BAIXO (ALARME),ATUADO,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1158,TSG - TEMP ENROLAMENTO  AT  1º ESTÁGIO - 95°C (ALARME),ALTO,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1159,TSG - TEMP ENROLAMENTO  BT  1º ESTÁGIO - 95°C (ALARME),ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1160,TSG - SISTEMA DE REFRIGERAÇÃO,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1161,TSG - FALTA TENSÃO AUXILIAR PAINEL LOCAL - 480/120VCA ,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1163,COMUTADOR (CSC) TSG - COMUTADOR (CSC) - ATUAÇÃO RELÉ DE SOBREPRESSÃO (TRIP),ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1166,ALIMENTAÇÃO AR CONDICIONADO,,,,,,,,
I760BI1169,FALHA DISJUNTOR 230KV 352/U7 (782) / PROTEÇÃO BARRA 230 KV SUBESTAÇÃO - (TRIP),FALHA,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1170,RELÉ 86-3 - BLOQUEIO TRANSF. SERVIÇOS GERAIS (TRIP),ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1178,TGE - CONTATOR ALIMENTAÇÃO 6/GE - FUSÍVEL QUEIMADO,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1179,TGE - RELÉ SENSOR DE TERRA INSTANTÂNEO,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1180,TRE - CONTATOR ALIMENTAÇÃO 6/RE - FUSÍVEL QUEIMADO,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1182,TGE - TEMP ÓLEO 2º ESTÁGIO - 95°C,MUITO ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1183,TGE - RELE BUCHHOLZ  2° ESTAGIO/VV ALIVIO,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1184,TGE - NÍVEL ÓLEO 2° ESTÁGIO,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1185,TRE - TEMP ÓLEO 2º ESTÁGIO - 95°C,MUITO ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1186,TRE - RELE BUCHHOLZ  2° ESTAGIO/VV ALIVIO,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1187,TRE - NÍVEL ÓLEO 2° ESTÁGIO,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1191,TGE - TEMP ÓLEO 1º ESTÁGIO - 85°C,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1192,TGE - RELE BUCHHOLZ  1° ESTAGIO,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1194,TRE - TEMP ÓLEO 1º ESTÁGIO - 85°C,ALTO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1195,TRE - RELE BUCHHOLZ  1° ESTAGIO,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1197,BSG - RELÉ DE SUBTENSÃO BARRAMENTO,ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1199,BSG - SOBRECORRENTE DJ ALIM NORMAL 152/SG (212) (TRIP),ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1200,BGE - RELE SUBTENSAO BARRAMENTO,ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1202,DJ 52/GE - ALIMENT NORMAL BGE - SUBTENSÃO CA ENTRADA / SOBRECORRENTE ,ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1205,BU1 - SOBRECORRENTE DJ ALIM RESERVA 152/1G (202) (TRIP),ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1206,BU2 - SOBRECORRENTE DJ ALIM RESERVA 152/2G (182) (TRIP),ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1207,DJ 52/R1 - ALIMENT RESERVA BB1 - SUBTENSÃO CA ENTRADA / SOBRECORRENTE ,ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1210,DJ 52/R2 - ALIMENT RESERVA BB2 - SUBTENSÃO CA ENTRADA / SOBRECORRENTE ,ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1213,DJ 52/RG - ALIMENT RESERVA BGE - SUBTENSÃO CA ENTRADA / SOBRECORRENTE ,ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1218,BEM2 - RELE SOBRECORRENTE DJ ALIM NORMAL 52/2E (TRIP),ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1219,BGE - ATUAÇÃO PROTEÇÃO DJ DE CARGAS ALIMENTADAS PELO BGE,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1226,BEM1/BEM2 - RELE SOBRECORRENTE DJ INTERLIGAÇÃO  52/I1 (TRIP),ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1230,CUBICULOS 6.3 KV SERVIÇOS GERAIS BSG,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1231,CUBICULOS 480V SERVIÇOS GERAIS BGE,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1232,CCM 480V COMBUST. ANTI-INC. BGE 11,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1233,CCM 480V MANUSEIO CARVÃO BGE 12,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1234,CCM 480V PRE TRAT. ÁGUA BGE 13,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1235,CCM 480V DESMIN. TRAT. COND. BGE 14,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1236,CCM 480V SERVIÇOS GERAIS BGE 15,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1237,CCM 480V SERVIÇOS GERAIS BGE 16,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1239,GERADOR DIESEL DE EMERGÊNCIA D1,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1240,GERADOR DIESEL DE EMERGÊNCIA D2,FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1241,CD2 - 220 VCA ESTAB - SUBTENSÃO BARRAMENTO SAIDA,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1244,CD2 - 220 VCA ESTAB - FUGA A TERRA BARRAMENTO SAIDA,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1246,SISTEMA 125VCC - RETIFICADOR 1 (RT1),FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1247,SISTEMA 125VCC - RETIFICADOR 2 (RT2),FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1249,SISTEMA 220VCA  ESTABILIZADA - NO-BREAK 1 (NB1),FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1250,SISTEMA 220VCA  ESTABILIZADA - NO-BREAK 2 (NB2),FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1252,SISTEMA +/- 24 VCC - RETIFICADOR 4 (RT4),FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1253,SISTEMA +/- 24 VCC - RETIFICADOR 5 (RT5),FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1254,SISTEMA +/- 24 VCC - RETIFICADOR 6 (RT6),FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1255,SISTEMA +/- 24 VCC - RETIFICADOR 7 (RT7),FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1256,SISTEMA +/- 24 VCC - RETIFICADOR 8 (RT8),FALHA,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1260,CD1 - QUADRO DISTRIBUIÇÃO 125VCC - SUBTENSÃO BARRA PRINCIPAL,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1261,CD1 - QUADRO DISTRIBUIÇÃO 125VCC - SUBTENSÃO BARRA RESERVA,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1262,CD1 - QUADRO DISTRIBUIÇÃO 125VCC - FUGA A TERRA BARRA PRINCIPAL,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1263,CD1 - QUADRO DISTRIBUIÇÃO 125VCC - FUGA A TERRA BARRA RESERVA,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1264,CD1 - QUADRO DISTRIBUIÇÃO 125VCC - QUEIMA FUSIVEIS RAMAIS DISTRIBUIÇÃO,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1267,CD3 - QUADRO DISTRIBUIÇÃO +/-24VCC - SUBTENSÃO BARRA PRINCIPAL  1 (+24VCC),ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1268,CD3 - QUADRO DISTRIBUIÇÃO +/-24VCC - SUBTENSÃO BARRA PRINCIPAL  1 (-24VCC),ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1269,CD3 - QUADRO DISTRIBUIÇÃO +/-24VCC - SUBTENSÃO BARRA RESERVA  1 (+24VCC),ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1270,CD3 - QUADRO DISTRIBUIÇÃO +/-24VCC - SUBTENSÃO BARRA RESERVA  1 (-24VCC),ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1271,CD3 - QUADRO DISTRIBUIÇÃO +/-24VCC - SUBTENSÃO BARRA PRINCIPAL  2 (+24VCC),ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1272,CD3 - QUADRO DISTRIBUIÇÃO +/-24VCC - FALTA TENSÃO AUXILIAR,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1273,CD3 - QUADRO DISTRIBUIÇÃO +/-24VCC - QUEIMA FUSIVEIS RAMAIS DISTRIBUIÇÃO,ATUADO,NORMALIZADO,MEDIA,SIM,NÃO,,,
I760BI1280,UNIDADE EM OPERAÇÃO NÃO SINCRONIZADA,PRESENTE,NORMALIZADO,ALTA,SIM,,,,
I760BI1281,UNIDADE PARADA NÃO BLOQUEADA,PRESENTE,NORMALIZADO,ALTA,SIM,,,,
I760BI1282,UNIDADE SINCRONIZADA,PRESENTE,NORMALIZADO,ALTA,SIM,,,,
I760BI1286,"DISJUNTORES 352/U7 (782), 152/U1 (192)  OU 152/U2 (172) FECHADOS E DISJUNTOR DE CAMPO C41 ABERTO",ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1290,DISJUNTOR 152/U1 (192) - ALIMENTAÇÃO NORMAL BU1,ABERTO,NÃO ABERTO,ALTA,NÃO,,,,
I760BI1291,DISJUNTOR 152/U1 (192) - ALIMENTAÇÃO NORMAL BU1,FECHADO,NÃO FECHADO,ALTA,NÃO,,,,
I760BI1294,DISJUNTOR 152/U2 (172) - ALIMENTAÇÃO NORMAL BU2,ABERTO,NÃO ABERTO,ALTA,NÃO,,,,
I760BI1295,DISJUNTOR 152/U2 (172) - ALIMENTAÇÃO NORMAL BU2,FECHADO,NÃO FECHADO,ALTA,NÃO,,,,
I760BI1298,DISJUNTOR 152/1G (202) - ALIMENTAÇÃO RESERVA BU1,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1299,DISJUNTOR 152/1G (202) - ALIMENTAÇÃO RESERVA BU1,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1300,DISJUNTOR 152/SG (212) - ALIMENTAÇÃO NORMAL BSG,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1301,DISJUNTOR 152/SG (212) - ALIMENTAÇÃO NORMAL BSG,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1302,DISJUNTOR 152/2G (182) - ALIMENTAÇÃO RESERVA BU2,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1303,DISJUNTOR 152/2G (182) - ALIMENTAÇÃO RESERVA BU2,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1309,COMUTAÇÃO RÁDIDA ALIM BU1 - 152/U1 (192) PARA 152/1G (202) (CHANGE-OVER),EXECUTADA,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1311,COMUTAÇÃO RÁDIDA ALIM BU2 - 152/U2 (172) PARA 152/2G (182) (CHANGE-OVER),EXECUTADA,NORMALIZADO,ALTA,SIM,NÃO,,,
I760BI1314,DISJUNTOR 152/1C - ALIMENTAÇÃO BC1,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1315,DISJUNTOR 152/1C - ALIMENTAÇÃO BC1,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1316,DISJUNTOR 152/2C - ALIMENTAÇÃO BC2,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1317,DISJUNTOR 152/2C - ALIMENTAÇÃO BC2,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1318,DISJUNTOR 152/1T - ALIMENTAÇÃO BT1,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1319,DISJUNTOR 152/1T - ALIMENTAÇÃO BT1,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1320,DISJUNTOR 152/2T - ALIMENTAÇÃO BT2,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1321,DISJUNTOR 152/2T - ALIMENTAÇÃO BT2,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1322,CONTATOR 6/B1 - ALIMENTAÇÃO TRAFO TB1,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1323,CONTATOR 6/B1 - ALIMENTAÇÃO TRAFO TB1,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1326,CONTATOR 6/B2 - ALIMENTAÇÃO TRAFO TB2,ABERTO,NÃO ABERTO,ALTA,NÃO,,,,
I760BI1327,CONTATOR 6/B2 - ALIMENTAÇÃO TRAFO TB2,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1330,CONTATOR 6/GE - ALIMENTAÇÃO TRAFO TGE,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1331,CONTATOR 6/GE - ALIMENTAÇÃO TRAFO TGE,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1334,CONTATOR 6/RE - ALIMENTAÇÃO TRAFO TRE,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1335,CONTATOR 6/RE - ALIMENTAÇÃO TRAFO TRE,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1338,CONTATOR 6/C1 - ALIMENTAÇÃO TRAFO TC1,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1339,CONTATOR 6/C1 - ALIMENTAÇÃO TRAFO TC1,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1342,CONTATOR 6/C2 - ALIMENTAÇÃO TRAFO TC2,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1343,CONTATOR 6/C2 - ALIMENTAÇÃO TRAFO TC2,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1346,DISJUNTOR 52/B1 - ALIMENTAÇÃO NORMAL BB1,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1347,DISJUNTOR 52/B1 - ALIMENTAÇÃO NORMAL BB1,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1348,DISJUNTOR 52/B2 - ALIMENTAÇÃO NORMAL BB2,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1349,DISJUNTOR 52/B2 - ALIMENTAÇÃO NORMAL BB2,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1350,DISJUNTOR 52/GE - ALIMENTAÇÃO NORMAL BGE,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1351,DISJUNTOR 52/GE - ALIMENTAÇÃO NORMAL BGE,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1352,DISJUNTOR 52/C1 - ALIMENTAÇÃO NORMAL BC11,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1353,DISJUNTOR 52/C1 - ALIMENTAÇÃO NORMAL BC11,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1354,DISJUNTOR 52/C2 - ALIMENTAÇÃO NORMAL BC21,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1355,DISJUNTOR 52/C2 - ALIMENTAÇÃO NORMAL BC21,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1356,DISJUNTOR 52/R1 - ALIMENTAÇÃO RESERVA BB1,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1357,DISJUNTOR 52/R1 - ALIMENTAÇÃO RESERVA BB1,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1358,DISJUNTOR 52/R2 - ALIMENTAÇÃO RESERVA BB2,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1359,DISJUNTOR 52/R2 - ALIMENTAÇÃO RESERVA BB2,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1360,DISJUNTOR 52/RG - ALIMENTAÇÃO RESERVA BGE,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1361,DISJUNTOR 52/RG - ALIMENTAÇÃO RESERVA BGE,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1368,DISJUNTOR 52/1E - ALIMENTAÇÃO NORMAL BEM1,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1369,DISJUNTOR 52/1E - ALIMENTAÇÃO NORMAL BEM1,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1370,DISJUNTOR 52/2E - ALIMENTAÇÃO NORMAL BEM2,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1371,DISJUNTOR 52/2E - ALIMENTAÇÃO NORMAL BEM2,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1372,DISJUNTOR 52/I1 - INTERLIGAÇÃO BEM1/BEM2,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1373,DISJUNTOR 52/I1 - INTERLIGAÇÃO BEM1/BEM2,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1374,DISJUNTOR 52/IC - INTERLIGAÇÃO BC11/BC21,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1375,DISJUNTOR 52/IC - INTERLIGAÇÃO BC11/BC21,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1376,DISJUNTOR 52/D1 - ALIMENTAÇÃO BEM1 VIA GERADOR DIESEL 1,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1377,DISJUNTOR 52/D1 - ALIMENTAÇÃO BEM1 VIA GERADOR DIESEL 1,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1382,DISJUNTOR 52/D2 - ALIMENTAÇÃO BEM2 VIA GERADOR DIESEL 2,ABERTO,NÃO ABERTO,ALTA,NÃO,NÃO,,,
I760BI1383,DISJUNTOR 52/D2 - ALIMENTAÇÃO BEM2 VIA GERADOR DIESEL 2,FECHADO,NÃO FECHADO,ALTA,NÃO,NÃO,,,
I760BI1432,GT7 - PERDA DA EXCITAÇÃO - FUNÇÃO 40 CURVA 3 (TRIP),ATUADO,NORMALIZADO,ALTA,SIM,SIM,,,
I760BI1433,GT7 - FALTA A TERRA ROTOR 1° ESTÁGIO - FUNÇÃO 64R (ALARME),ATUADO,NORMALIZADO,ALTA,SIM,SIM,,,
I760BI1434,GT07 SOBRETEMPERATURA CAMPO,,,,,,,,
I760BI1435,GT7 - ATUAÇÃO DE EXCITAÇÃO INDEVIDA,ATUADO,NORMALIZADO,ALTA,SIM,SIM,,,
I760BI1436,TEX - ACIONAMENTO INDEVIDO COMUTADOR EM CARGA (ALARME),ATUADO,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1437,TF07 SOBRECORRENTE COMUTADOR,,,,,,,,
I760BI1438,TU - FALHA SISTEMA REFRIGERAÇÃO ,PRESENTE,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1439,CD2 - QUADRO DISTRIBUIÇÃO 220VCA ESTABILIZADA,QUEIMA FUSIVEL,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1440,220VCA - ESTAB. ESTATICO TENSÃO 30KVA - TR1,FALHA,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1441,220VCA - ESTAB. ESTATICO TENSÃO 30KVA - TR2,FALHA,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1442,EXAUTORES SALA DE BATERIAS,FALHA,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1443,CD1 - QUADRO DISTRIBUIÇÃO 125VCC / FALTA ALIMENTAÇÃO AUXILIAR,ATUADO,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1444,BANCO DE BATERIAS 1 (125 VCC) ,QUEIMA FUSIVEL,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1445,BANCO DE BATERIAS 2 (125 VCC) ,QUEIMA FUSIVEL,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1446,DISJUNTOR MAQUINA - 352/U7 ABERTO P/ PROTEÇÕES DA USINA,ATUADO,NORMALIZADO,ALTA,SIM,SIM,,,
I760BI1447,BANCO DE BATERIAS 4 (+24 VCC) ,QUEIMA FUSIVEL,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1448,BANCO DE BATERIAS 5 (+24 VCC) ,QUEIMA FUSIVEL,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1449,BANCO DE BATERIAS 6 (+24 VCC) ,QUEIMA FUSIVEL,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1450,BANCO DE BATERIAS 7 (-24 VCC) ,QUEIMA FUSIVEL,NORMALIZADO,MEDIA,SIM,SIM,,,
I760BI1451,BANCO DE BATERIAS 8 (-24 VCC) ,QUEIMA FUSIVEL,NORMALIZADO,MEDIA,SIM,SIM,,,
I760C861,EXISTENCIA DE COMANDO NO REL 86-1,ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760C90,COMANDO DE TRIP TURBINA NO RELE 86-1,ATUADO,NORMALIZADO,ALTA,SIM,NÃO,,,
I760EDJ1001,FALHA DISJUNTOR MAQUINA - 352/U7 (TRIP),FALHA,NORMALIZADO,ALTA,SIM,SIM,,,
I760EOS3001,OSCILOGRAFO EM OPERAÇÃO,ATUADO,NORMALIZADO,MEDIA,SIM,SIM,,,
I760EOSDS,OSCILÓGRAFO DISCO RÍGIDO SATURADO,,,,,,,,
I760EOSFD,OSCILÓGRAFO FALHA DISCO RÍGIDO,,,,,,,,
I760EOSFG,OSCILÓGRAFO FALHA GERAL,ATUADO,NORMALIZADO,MEDIA,SIM,SIM,,,
I760EPP300101,PROTEÇÕES ELÉTRICAS PRESENTES,,,,,,,,
I760EPP3301,SUBTENSÃO ALIMENTAÇÃO PAINEL TRIP UNIDADE (I760EPP3301),ATUADO,NORMALIZADO,ALTA,SIM,SIM,,,
I760ESY3001,DISPOSITIVO DE SINCRONISMO,FALHA,NORMALIZADO,ALTA,SIM,SIM,,,
I761_FDFG1_87G,Proteção Diferencial Trip - 87G,,,,,,,,
I761_FDFG1_VCC_FAULT,Falha CC no Relé/Falha Relé,,,,,,,,
I761_FDFU_87U,Proteção Diferencial Trip - 87U,,,,,,,,
I761_FDFU_VCC_FAULT,Falha CC no Relé/Falha Relé,,,,,,,,
I761_FMF1_32_1_ST,"Potência Reversa Trip - Função 32, 1º Estágio ",,,,,,,,
I761_FMF1_32_2_ST,"Potência Reversa Trip - Função 32, 2º Estágio ",,,,,,,,
I761_FMF1_40,Perda de Excitação Trip - Funão 40,,,,,,,,
I761_FMF1_40_ALM,Perda de Excitação Alarme - Função 40 Curva 1+2,,,,,,,,
I761_FMF1_40_TRIP,Perda de Excitação Trip - Função 40 Curva 3,,,,,,,,
I761_FMF1_46_ALM,Desbalanço de Carga Alarme - Função 46,,,,,,,,
I761_FMF1_46_TRIP,Desbalanço de Carga Trip - Função 46,,,,,,,,
I761_FMF1_49,Sobrecarga Trip + Alarme - Função 49,,,,,,,,
I761_FMF1_59,Sobretensão Trip - Função 59,,,,,,,,
I761_FMF1_81_SOBRE,Sobre Freqüência Trip - Função 81,,,,,,,,
I761_FMF1_81_SUB,Sub Freqüência Trip - Função 81,,,,,,,,
I761_FMF1_VCC_FAULT,Falha CC no Relé/Falha Relé,,,,,,,,
I761_FMF2_100_64S,Falta à Terra no Estator 100% Trip - Função 64S,,,,,,,,
I761_FMF2_59,Sobretensão Trip - Função 59,,,,,,,,
I761_FMF2_64R,Falta à Terra no Rotor Trip - Função 64R,,,,,,,,
